name;link
Konami's Soccer (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Konami%27s%20Soccer%20%28Japan%29%20%28Alt%201%29.rom?download=true
Konami's Soccer (Japan) (Alt 2).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Konami%27s%20Soccer%20%28Japan%29%20%28Alt%202%29.rom?download=true
Konami's Soccer (Japan) (Alt 3).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Konami%27s%20Soccer%20%28Japan%29%20%28Alt%203%29.rom?download=true
Konami's Soccer (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Konami%27s%20Soccer%20%28Japan%29.rom?download=true
Konami's Synthesizer (Japan) (Program).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Konami%27s%20Synthesizer%20%28Japan%29%20%28Program%29.rom?download=true
Konami's Tennis (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Konami%27s%20Tennis%20%28Japan%29%20%28Alt%201%29.rom?download=true
Konami's Tennis (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Konami%27s%20Tennis%20%28Japan%29.rom?download=true
Koneko no Daibouken - Catboy (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Koneko%20no%20Daibouken%20-%20Catboy%20%28Japan%29.rom?download=true
Kung Fu Acho (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Kung%20Fu%20Acho%20%28Japan%29%20%28Alt%201%29.rom?download=true
Kung Fu Acho (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Kung%20Fu%20Acho%20%28Japan%29.rom?download=true
Kung Fu Master (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Kung%20Fu%20Master%20%28Japan%29%20%28Alt%201%29.rom?download=true
Kung Fu Master (Japan) (Alt 2).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Kung%20Fu%20Master%20%28Japan%29%20%28Alt%202%29.rom?download=true
Kung Fu Master (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Kung%20Fu%20Master%20%28Japan%29.rom?download=true
Kung Fu Taigun (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Kung%20Fu%20Taigun%20%28Japan%29%20%28Alt%201%29.rom?download=true
Kung Fu Taigun (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Kung%20Fu%20Taigun%20%28Japan%29.rom?download=true
Ladder Building (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Ladder%20Building%20%28Japan%29.rom?download=true
Laptick 2 (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Laptick%202%20%28Japan%29.rom?download=true
Le Mans 2 (Europe).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Le%20Mans%202%20%28Europe%29.rom?download=true
Legendly Knight (Korea) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Legendly%20Knight%20%28Korea%29%20%28Alt%201%29.rom?download=true
Legendly Knight (Korea).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Legendly%20Knight%20%28Korea%29.rom?download=true
Leonard (Spain).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Leonard%20%28Spain%29.rom?download=true
Light Corridor, The (Europe).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Light%20Corridor%2C%20The%20%28Europe%29.rom?download=true
Links, The (Japan) (NGA II) (Program) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Links%2C%20The%20%28Japan%29%20%28NGA%20II%29%20%28Program%29%20%28Alt%201%29.rom?download=true
Links, The (Japan) (NGA II) (Program).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Links%2C%20The%20%28Japan%29%20%28NGA%20II%29%20%28Program%29.rom?download=true
Links, The (Japan) (Program).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Links%2C%20The%20%28Japan%29%20%28Program%29.rom?download=true
Lode Runner (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Lode%20Runner%20%28Japan%29%20%28Alt%201%29.rom?download=true
Lode Runner (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Lode%20Runner%20%28Japan%29.rom?download=true
Lode Runner II (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Lode%20Runner%20II%20%28Japan%29.rom?download=true
Lord Over (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Lord%20Over%20%28Japan%29.rom?download=true
Lot Lot (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Lot%20Lot%20%28Japan%29.rom?download=true
Lunar Ball (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Lunar%20Ball%20%28Japan%29.rom?download=true
M36 - A Life Planet (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/M36%20-%20A%20Life%20Planet%20%28Japan%29.rom?download=true
MIDI Macro (Japan) (Program).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/MIDI%20Macro%20%28Japan%29%20%28Program%29.rom?download=true
MSX 21 (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/MSX%2021%20%28Japan%29.rom?download=true
MSX Audio (Japan) (FS-CA1) (Program).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/MSX%20Audio%20%28Japan%29%20%28FS-CA1%29%20%28Program%29.rom?download=true
MSX Audio (Japan) (HX-MU900) (Program).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/MSX%20Audio%20%28Japan%29%20%28HX-MU900%29%20%28Program%29.rom?download=true
MSX Baseball (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/MSX%20Baseball%20%28Japan%29%20%28Alt%201%29.rom?download=true
MSX Baseball (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/MSX%20Baseball%20%28Japan%29.rom?download=true
MSX Baseball II National (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/MSX%20Baseball%20II%20National%20%28Japan%29.rom?download=true
MSX Basic-kun (Japan) (Program).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/MSX%20Basic-kun%20%28Japan%29%20%28Program%29.rom?download=true
MSX Basic-kun Plus (Japan) (Program).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/MSX%20Basic-kun%20Plus%20%28Japan%29%20%28Program%29.rom?download=true
MSX Bunsetsu Henkan Jisyo (Japan) (Program).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/MSX%20Bunsetsu%20Henkan%20Jisyo%20%28Japan%29%20%28Program%29.rom?download=true
MSX Derby (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/MSX%20Derby%20%28Japan%29.rom?download=true
MSX Rugby (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/MSX%20Rugby%20%28Japan%29.rom?download=true
MSX Soccer (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/MSX%20Soccer%20%28Japan%29%20%28Alt%201%29.rom?download=true
MSX Soccer (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/MSX%20Soccer%20%28Japan%29.rom?download=true
MSX-Aid (Japan) (Program).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/MSX-Aid%20%28Japan%29%20%28Program%29.rom?download=true
MSX-Logo (Netherlands) (Program).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/MSX-Logo%20%28Netherlands%29%20%28Program%29.rom?download=true
Mac Attack (Europe).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mac%20Attack%20%28Europe%29.rom?download=true
Machinegun Joe vs The Mafia (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Machinegun%20Joe%20vs%20The%20Mafia%20%28Japan%29.rom?download=true
Macross (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Macross%20%28Japan%29%20%28Alt%201%29.rom?download=true
Macross (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Macross%20%28Japan%29.rom?download=true
Magical Kid Wiz (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Magical%20Kid%20Wiz%20%28Japan%29%20%28Alt%201%29.rom?download=true
Magical Kid Wiz (Japan) (Alt 2).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Magical%20Kid%20Wiz%20%28Japan%29%20%28Alt%202%29.rom?download=true
Magical Kid Wiz (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Magical%20Kid%20Wiz%20%28Japan%29.rom?download=true
Magical Tree (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Magical%20Tree%20%28Japan%29%20%28Alt%201%29.rom?download=true
Magical Tree (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Magical%20Tree%20%28Japan%29.rom?download=true
Magnum Prohibition 1931 (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Magnum%20Prohibition%201931%20%28Japan%29%20%28Alt%201%29.rom?download=true
Magnum Prohibition 1931 (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Magnum%20Prohibition%201931%20%28Japan%29.rom?download=true
Manes (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Manes%20%28Japan%29%20%28Alt%201%29.rom?download=true
Manes (Japan) (Alt 2).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Manes%20%28Japan%29%20%28Alt%202%29.rom?download=true
Manes (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Manes%20%28Japan%29.rom?download=true
Mappy (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mappy%20%28Japan%29%20%28Alt%201%29.rom?download=true
Mappy (Japan) (Alt 2).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mappy%20%28Japan%29%20%28Alt%202%29.rom?download=true
Mappy (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mappy%20%28Japan%29.rom?download=true
Marchen Veil I (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Marchen%20Veil%20I%20%28Japan%29.rom?download=true
Marine Battle (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Marine%20Battle%20%28Japan%29.rom?download=true
Mars II (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mars%20II%20%28Japan%29.rom?download=true
Mashou no Tachi Goblin (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mashou%20no%20Tachi%20Goblin%20%28Japan%29%20%28Alt%201%29.rom?download=true
Mashou no Tachi Goblin (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mashou%20no%20Tachi%20Goblin%20%28Japan%29.rom?download=true
Master Chess (Europe).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Master%20Chess%20%28Europe%29.rom?download=true
Megalopolis SOS (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Megalopolis%20SOS%20%28Japan%29%20%28Alt%201%29.rom?download=true
Megalopolis SOS (Japan) (Alt 2).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Megalopolis%20SOS%20%28Japan%29%20%28Alt%202%29.rom?download=true
Megalopolis SOS (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Megalopolis%20SOS%20%28Japan%29.rom?download=true
Meikyuu Shinwa (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Meikyuu%20Shinwa%20%28Japan%29%20%28Alt%201%29.rom?download=true
Meikyuu Shinwa (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Meikyuu%20Shinwa%20%28Japan%29.rom?download=true
Midnight Brothers (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Midnight%20Brothers%20%28Japan%29%20%28Alt%201%29.rom?download=true
Midnight Brothers (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Midnight%20Brothers%20%28Japan%29.rom?download=true
Midnight Building (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Midnight%20Building%20%28Japan%29.rom?download=true
Midway (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Midway%20%28Japan%29.rom?download=true
Mil Caras (Spain).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mil%20Caras%20%28Spain%29.rom?download=true
Mini Golf (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mini%20Golf%20%28Japan%29%20%28Alt%201%29.rom?download=true
Mini Golf (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mini%20Golf%20%28Japan%29.rom?download=true
Mirai - Future (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mirai%20-%20Future%20%28Japan%29.rom?download=true
Mitsumega Toohru - Three-Eyed One Comes Here, The (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mitsumega%20Toohru%20-%20Three-Eyed%20One%20Comes%20Here%2C%20The%20%28Japan%29.rom?download=true
Moai no Hibou (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Moai%20no%20Hibou%20%28Japan%29.rom?download=true
Moai no Hibou (Korea).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Moai%20no%20Hibou%20%28Korea%29.rom?download=true
Mobile Planet Suthirus - Approach from the Westgate (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mobile%20Planet%20Suthirus%20-%20Approach%20from%20the%20Westgate%20%28Japan%29.rom?download=true
Mobile-Suit Gundam - Last Shooting (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mobile-Suit%20Gundam%20-%20Last%20Shooting%20%28Japan%29%20%28Alt%201%29.rom?download=true
Mobile-Suit Gundam - Last Shooting (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mobile-Suit%20Gundam%20-%20Last%20Shooting%20%28Japan%29.rom?download=true
Mokarimakka (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mokarimakka%20%28Japan%29.rom?download=true
Mole (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mole%20%28Japan%29.rom?download=true
Mole Mole 2 (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mole%20Mole%202%20%28Japan%29.rom?download=true
Monkey Academy (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Monkey%20Academy%20%28Japan%29%20%28Alt%201%29.rom?download=true
Monkey Academy (Japan) (Alt 2).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Monkey%20Academy%20%28Japan%29%20%28Alt%202%29.rom?download=true
Monkey Academy (Japan) (Alt 3).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Monkey%20Academy%20%28Japan%29%20%28Alt%203%29.rom?download=true
Monkey Academy (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Monkey%20Academy%20%28Japan%29.rom?download=true
Monster's Fair (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Monster%27s%20Fair%20%28Japan%29.rom?download=true
Moon Landing (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Moon%20Landing%20%28Japan%29.rom?download=true
Moon Patrol (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Moon%20Patrol%20%28Japan%29.rom?download=true
Moonsweeper (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Moonsweeper%20%28Japan%29.rom?download=true
Mopiranger (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mopiranger%20%28Japan%29%20%28Alt%201%29.rom?download=true
Mopiranger (Japan) (Alt 2).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mopiranger%20%28Japan%29%20%28Alt%202%29.rom?download=true
Mopiranger (Japan) (Alt 3).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mopiranger%20%28Japan%29%20%28Alt%203%29.rom?download=true
Mopiranger (Japan) (Alt 4).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mopiranger%20%28Japan%29%20%28Alt%204%29.rom?download=true
Mopiranger (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mopiranger%20%28Japan%29.rom?download=true
Morita Kazuo no Othello (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Morita%20Kazuo%20no%20Othello%20%28Japan%29.rom?download=true
Mouser (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mouser%20%28Japan%29.rom?download=true
Mr. Chin (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mr.%20Chin%20%28Japan%29.rom?download=true
Mr. Do (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mr.%20Do%20%28Japan%29.rom?download=true
Mr. Do vs Unicorns (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mr.%20Do%20vs%20Unicorns%20%28Japan%29.rom?download=true
Mr. Do's Wild Ride (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mr.%20Do%27s%20Wild%20Ride%20%28Japan%29.rom?download=true
Mugen Senshi Valis - The Fantasm Soldier (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Mugen%20Senshi%20Valis%20-%20The%20Fantasm%20Soldier%20%28Japan%29.rom?download=true
Music Editor (Japan) (Program).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Music%20Editor%20%28Japan%29%20%28Program%29.rom?download=true
Music Harmonizer 3 (Japan) (Program).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Music%20Harmonizer%203%20%28Japan%29%20%28Program%29.rom?download=true
Music Studio G7 (Japan) (Program).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Music%20Studio%20G7%20%28Japan%29%20%28Program%29.rom?download=true
Musiwriter (Japan) (Program).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Musiwriter%20%28Japan%29%20%28Program%29.rom?download=true
Nausicaa (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Nausicaa%20%28Japan%29.rom?download=true
Nemesis (Japan, Europe) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Nemesis%20%28Japan%2C%20Europe%29%20%28Alt%201%29.rom?download=true
Nemesis (Japan, Europe).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Nemesis%20%28Japan%2C%20Europe%29.rom?download=true
Nemesis 2 (Japan) (Demo).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Nemesis%202%20%28Japan%29%20%28Demo%29.rom?download=true
Nemesis 2 (Japan, Europe) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Nemesis%202%20%28Japan%2C%20Europe%29%20%28Alt%201%29.rom?download=true
Nemesis 2 (Japan, Europe) (Beta).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Nemesis%202%20%28Japan%2C%20Europe%29%20%28Beta%29.rom?download=true
Nemesis 2 (Japan, Europe).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Nemesis%202%20%28Japan%2C%20Europe%29.rom?download=true
Nemesis 3 - The Eve of Destruction (Japan, Europe) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Nemesis%203%20-%20The%20Eve%20of%20Destruction%20%28Japan%2C%20Europe%29%20%28Alt%201%29.rom?download=true
Nemesis 3 - The Eve of Destruction (Japan, Europe) (Alt 2).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Nemesis%203%20-%20The%20Eve%20of%20Destruction%20%28Japan%2C%20Europe%29%20%28Alt%202%29.rom?download=true
Nemesis 3 - The Eve of Destruction (Japan, Europe).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Nemesis%203%20-%20The%20Eve%20of%20Destruction%20%28Japan%2C%20Europe%29.rom?download=true
Nessen Koushiyen (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Nessen%20Koushiyen%20%28Japan%29.rom?download=true
New Horizon - English Course 1 (Japan) (Program).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/New%20Horizon%20-%20English%20Course%201%20%28Japan%29%20%28Program%29.rom?download=true
Night Shade (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Night%20Shade%20%28Japan%29.rom?download=true
Nihon-Shi Nenpyou (Japan) (Program).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Nihon-Shi%20Nenpyou%20%28Japan%29%20%28Program%29.rom?download=true
Ninja Jajamaru-kun (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Ninja%20Jajamaru-kun%20%28Japan%29.rom?download=true
Ninja Princess (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Ninja%20Princess%20%28Japan%29%20%28Alt%201%29.rom?download=true
Ninja Princess (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Ninja%20Princess%20%28Japan%29.rom?download=true
Ninjakun (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Ninjakun%20%28Japan%29.rom?download=true
Ninjakun Majou (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Ninjakun%20Majou%20%28Japan%29.rom?download=true
Ninjya Kage (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Ninjya%20Kage%20%28Japan%29%20%28Alt%201%29.rom?download=true
Ninjya Kage (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Ninjya%20Kage%20%28Japan%29.rom?download=true
Nobunaga no Yabou - Zenkoku Ban (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Nobunaga%20no%20Yabou%20-%20Zenkoku%20Ban%20%28Japan%29.rom?download=true
Nyan Nyan Pro Wrestling (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Nyan%20Nyan%20Pro%20Wrestling%20%28Japan%29.rom?download=true
Nyorols (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Nyorols%20%28Japan%29.rom?download=true
O'Mac Farmer (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/O%27Mac%20Farmer%20%28Japan%29.rom?download=true
Oil's Well (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Oil%27s%20Well%20%28Japan%29%20%28Alt%201%29.rom?download=true
Oil's Well (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Oil%27s%20Well%20%28Japan%29.rom?download=true
Okami no Su (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Okami%20no%20Su%20%28Japan%29.rom?download=true
Othello (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Othello%20%28Japan%29.rom?download=true
Oyoide Tango (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Oyoide%20Tango%20%28Japan%29.rom?download=true
Pac-Man (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Pac-Man%20%28Japan%29%20%28Alt%201%29.rom?download=true
Pac-Man (Japan) (Alt 2).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Pac-Man%20%28Japan%29%20%28Alt%202%29.rom?download=true
Pac-Man (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Pac-Man%20%28Japan%29.rom?download=true
Pachi Com (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Pachi%20Com%20%28Japan%29.rom?download=true
Pai Panic (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Pai%20Panic%20%28Japan%29.rom?download=true
Pairs (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Pairs%20%28Japan%29%20%28Alt%201%29.rom?download=true
Pairs (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Pairs%20%28Japan%29.rom?download=true
Panther (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Panther%20%28Japan%29.rom?download=true
Parodius (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Parodius%20%28Japan%29%20%28Alt%201%29.rom?download=true
Parodius (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Parodius%20%28Japan%29.rom?download=true
Pasokon Sakkyokuka (Japan) (Program).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Pasokon%20Sakkyokuka%20%28Japan%29%20%28Program%29.rom?download=true
Pass Ball (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Pass%20Ball%20%28Japan%29.rom?download=true
Pastfinder (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Pastfinder%20%28Japan%29.rom?download=true
Pay Load (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Pay%20Load%20%28Japan%29%20%28Alt%201%29.rom?download=true
Pay Load (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Pay%20Load%20%28Japan%29.rom?download=true
Peetan (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Peetan%20%28Japan%29.rom?download=true
Pegasus (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Pegasus%20%28Japan%29.rom?download=true
Penguin Adventure (Japan, Europe).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Penguin%20Adventure%20%28Japan%2C%20Europe%29.rom?download=true
Penguin-kun Wars (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Penguin-kun%20Wars%20%28Japan%29.rom?download=true
Pico Pico (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Pico%20Pico%20%28Japan%29.rom?download=true
Picture Puzzle (Japan) (Alt 1).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Picture%20Puzzle%20%28Japan%29%20%28Alt%201%29.rom?download=true
Picture Puzzle (Japan).rom;https://huggingface.co/datasets/luistiagos/roms/resolve/main/msx/Picture%20Puzzle%20%28Japan%29.rom?download=true
